0.03125,0.7589069723,less_cases
0.05,0.7934396513,less_cases
0.1,0.8525377156,less_cases
0.3,0.8816397549,less_cases
0.5,0.8893987444,less_cases
1,0.8948718256,less_cases
0.02944285788,0.8728640262,less_slices
0.04958160223,0.8820232304,less_slices
0.09648694454,0.8904285166,less_slices
0.2705085243,0.8928246459,less_slices
0.4213435659,0.8948394958,less_slices
